     ELL          D_ELL            ERR
    2174   1.658390E+02   4.876700E+01
    2175   1.261610E+02   4.886200E+01
    2176   9.690700E+01   4.895800E+01
    2177   1.540440E+02   4.905400E+01
    2178   2.294020E+02   4.915000E+01
    2179   1.624690E+02   4.924700E+01
    2180   1.142530E+02   4.934400E+01
    2181   2.364720E+02   4.944200E+01
    2182   1.351130E+02   4.954000E+01
    2183   6.963100E+01   4.963800E+01
    2184   7.728800E+01   4.973800E+01
    2185   1.453210E+02   4.983700E+01
    2186   1.646780E+02   4.993700E+01
    2187   1.543580E+02   5.003800E+01
    2188   1.278760E+02   5.013900E+01
    2189   7.569200E+01   5.024000E+01
    2190   1.733230E+02   5.034200E+01
    2191   6.360700E+01   5.044500E+01
    2192   7.208300E+01   5.054800E+01
    2193   1.569950E+02   5.065100E+01
    2194   1.239990E+02   5.075500E+01
    2195   1.588150E+02   5.086000E+01
    2196   1.736800E+02   5.096500E+01
    2197   1.038420E+02   5.107000E+01
    2198   1.132790E+02   5.117700E+01
    2199   1.638800E+02   5.128300E+01
    2200   1.883830E+02   5.139000E+01
    2201   6.355100E+01   5.149800E+01
    2202   1.768530E+02   5.160600E+01
    2203   1.934480E+02   5.171500E+01
    2204   3.202200E+01   5.182400E+01
    2205   1.343460E+02   5.193300E+01
    2206   2.166560E+02   5.204400E+01
    2207   2.408930E+02   5.215400E+01
    2208   1.321510E+02   5.226600E+01
    2209   1.921760E+02   5.237800E+01
    2210   1.021800E+02   5.249000E+01
    2211   1.299100E+02   5.260300E+01
    2212   1.110260E+02   5.271600E+01
    2213   1.149600E+02   5.283000E+01
    2214   1.584260E+02   5.294500E+01
    2215   1.455520E+02   5.306000E+01
    2216   1.159560E+02   5.317600E+01
    2217   1.444460E+02   5.329200E+01
    2218   1.704310E+02   5.340800E+01
    2219   1.291100E+02   5.352600E+01
    2220   1.482310E+02   5.364400E+01
    2221   1.758290E+02   5.376200E+01
    2222   1.605630E+02   5.388100E+01
    2223   1.180170E+02   5.400000E+01
    2224   1.519970E+02   5.412000E+01
    2225   3.783600E+01   5.424100E+01
    2226   1.003840E+02   5.436200E+01
    2227   1.763530E+02   5.448400E+01
    2228   1.374850E+02   5.460600E+01
    2229   1.304690E+02   5.472900E+01
    2230   4.994200E+01   5.485200E+01
    2231   6.235800E+01   5.497600E+01
    2232   1.688080E+02   5.510100E+01
    2233   1.136710E+02   5.522600E+01
    2234   1.977820E+02   5.535100E+01
    2235   1.482740E+02   5.547700E+01
    2236   3.684300E+01   5.560400E+01
    2237   1.612360E+02   5.573100E+01
    2238   1.297580E+02   5.585900E+01
    2239   1.487780E+02   5.598700E+01
    2240   1.377800E+02   5.611700E+01
    2241   1.033260E+02   5.624600E+01
    2242   1.399320E+02   5.637600E+01
    2243   1.092160E+02   5.650700E+01
    2244   1.567050E+02   5.663800E+01
    2245   1.584510E+02   5.677000E+01
    2246   2.609200E+01   5.690200E+01
    2247   1.205620E+02   5.703500E+01
    2248   9.482000E+01   5.716900E+01
    2249   1.083330E+02   5.730300E+01
    2250   2.110880E+02   5.743700E+01
    2251   1.055060E+02   5.757200E+01
    2252   7.087700E+01   5.770800E+01
    2253   1.548180E+02   5.784400E+01
    2254   1.194900E+02   5.798100E+01
    2255   1.640150E+02   5.811800E+01
    2256   1.285630E+02   5.825600E+01
    2257   1.617230E+02   5.839500E+01
    2258   4.942800E+01   5.853400E+01
    2259   8.362500E+01   5.867300E+01
    2260   1.086570E+02   5.881400E+01
    2261   1.834150E+02   5.895400E+01
    2262   6.939400E+01   5.909600E+01
    2263   2.157940E+02   5.923700E+01
    2264   1.362360E+02   5.938000E+01
    2265   5.349600E+01   5.952300E+01
    2266   7.230800E+01   5.966600E+01
    2267   8.085700E+01   5.981000E+01
    2268   7.424000E+01   5.995500E+01
    2269   1.532930E+02   6.010000E+01
    2270   1.570560E+02   6.024500E+01
    2271   6.819700E+01   6.039100E+01
    2272   1.254240E+02   6.053800E+01
    2273   1.488930E+02   6.068600E+01
    2274   6.444900E+01   6.083300E+01
    2275   2.035940E+02   6.098200E+01
    2276   6.852600E+01   6.113100E+01
    2277   6.390000E+01   6.128000E+01
    2278   1.659440E+02   6.143000E+01
    2279   5.468300E+01   6.158000E+01
    2280   1.545780E+02   6.173100E+01
    2281   1.186700E+02   6.188300E+01
    2282   2.190970E+02   6.203500E+01
    2283   7.683600E+01   6.218800E+01
    2284   5.572700E+01   6.234100E+01
    2285   1.647790E+02   6.249500E+01
    2286   7.589400E+01   6.264900E+01
    2287   1.055930E+02   6.280400E+01
    2288   1.182260E+02   6.295900E+01
    2289   7.442900E+01   6.311500E+01
    2290   8.942600E+01   6.327100E+01
    2291   1.651680E+02   6.342800E+01
    2292   1.190630E+02   6.358500E+01
    2293   1.391980E+02   6.374300E+01
    2294   1.405530E+02   6.390200E+01
    2295   1.278780E+02   6.406100E+01
    2296   1.024240E+02   6.422000E+01
    2297   7.113700E+01   6.438000E+01
    2298   1.471300E+02   6.454000E+01
    2299   1.093110E+02   6.470200E+01
    2300   1.129220E+02   6.486300E+01
    2301   2.513350E+02   6.502500E+01
    2302   1.623500E+01   6.518800E+01
    2303   8.896000E+01   6.535100E+01
    2304   1.752560E+02   6.551400E+01
    2305  -2.187800E+01   6.567800E+01
    2306   1.297740E+02   6.584300E+01
    2307   1.575620E+02   6.600800E+01
    2308   1.119860E+02   6.617400E+01
    2309   9.857800E+01   6.634000E+01
    2310   7.896800E+01   6.650600E+01
    2311  -2.732300E+01   6.667300E+01
    2312   8.874200E+01   6.684100E+01
    2313   1.574600E+02   6.700900E+01
    2314   1.010100E+02   6.717700E+01
    2315   1.052060E+02   6.734600E+01
    2316   7.390800E+01   6.751500E+01
    2317   1.095200E+02   6.768600E+01
    2318   2.329970E+02   6.785600E+01
    2319   1.207910E+02   6.802700E+01
    2320   7.625800E+01   6.819800E+01
    2321   5.108100E+01   6.837100E+01
    2322   1.233870E+02   6.854300E+01
    2323   1.110860E+02   6.871700E+01
    2324   5.832800E+01   6.889000E+01
    2325   7.371700E+01   6.906400E+01
    2326   1.361760E+02   6.923900E+01
    2327   2.679500E+01   6.941400E+01
    2328   1.383190E+02   6.959000E+01
    2329   8.401900E+01   6.976600E+01
    2330   2.467810E+02   6.994300E+01
    2331   1.604420E+02   7.012000E+01
    2332   2.020400E+01   7.029700E+01
    2333   8.690800E+01   7.047500E+01
    2334   1.318290E+02   7.065400E+01
    2335   2.209790E+02   7.083300E+01
    2336   5.273300E+01   7.101200E+01
    2337   1.176540E+02   7.119200E+01
    2338   9.205900E+01   7.137300E+01
    2339   2.314870E+02   7.155400E+01
    2340  -8.453000E+00   7.173500E+01
    2341   1.395090E+02   7.191700E+01
    2342   1.230350E+02   7.209900E+01
    2343   1.108540E+02   7.228200E+01
    2344   1.289280E+02   7.246500E+01
    2345   5.928800E+01   7.264900E+01
    2346   2.071930E+02   7.283400E+01
    2347   2.074300E+02   7.301900E+01
    2348   9.457800E+01   7.320400E+01
    2349   1.168660E+02   7.339000E+01
    2350   1.647310E+02   7.357600E+01
    2351   9.505500E+01   7.376300E+01
    2352   8.174000E+01   7.395000E+01
    2353   1.382780E+02   7.413800E+01
    2354   1.268590E+02   7.432600E+01
    2355   2.013480E+02   7.451500E+01
    2356   1.275200E+02   7.470400E+01
    2357   2.131630E+02   7.489400E+01
    2358   1.063030E+02   7.508400E+01
    2359   2.581900E+01   7.527400E+01
    2360  -4.057600E+01   7.546500E+01
    2361   2.518310E+02   7.565800E+01
    2362   1.012170E+02   7.585000E+01
    2363   1.081230E+02   7.604300E+01
    2364   1.687230E+02   7.623600E+01
    2365   3.087200E+01   7.643000E+01
    2366   9.741000E+00   7.662400E+01
    2367   3.533500E+01   7.681900E+01
    2368   1.539600E+02   7.701400E+01
    2369   1.052520E+02   7.721000E+01
    2370   5.590500E+01   7.740600E+01
    2371   1.663210E+02   7.760300E+01
    2372  -5.509800E+01   7.780000E+01
    2373   1.973550E+02   7.799800E+01
    2374   2.227240E+02   7.819600E+01
    2375   3.065800E+01   7.839500E+01
    2376   5.923400E+01   7.859400E+01
    2377   3.273550E+02   7.879500E+01
    2378   1.312050E+02   7.899400E+01
    2379   6.855300E+01   7.919600E+01
    2380   2.279910E+02   7.939700E+01
    2381   2.178880E+02   7.959900E+01
    2382   1.715610E+02   7.980100E+01
    2383   1.845880E+02   8.000400E+01
    2384   2.091690E+02   8.020800E+01
    2385   1.466730E+02   8.041100E+01
    2386  -6.230500E+01   8.061400E+01
    2387   8.525000E+01   8.082100E+01
    2388   1.420820E+02   8.102500E+01
    2389   8.336100E+01   8.123300E+01
    2390   1.116670E+02   8.143800E+01
    2391   6.450000E-01   8.164700E+01
    2392  -9.209700E+01   8.185500E+01
    2393   1.216620E+02   8.206300E+01
    2394   8.322800E+01   8.227200E+01
    2395   4.500500E+01   8.248100E+01
    2396   1.293710E+02   8.269100E+01
    2397   1.483750E+02   8.290200E+01
    2398   2.101410E+02   8.311300E+01
    2399   5.532400E+01   8.332500E+01
    2400   7.189100E+01   8.353700E+01
    2401   8.070800E+01   8.375000E+01
    2402   1.569430E+02   8.396100E+01
    2403   6.731100E+01   8.417700E+01
    2404   1.514280E+02   8.439000E+01
    2405   1.371410E+02   8.460600E+01
    2406   9.046600E+01   8.482100E+01
    2407   1.382470E+02   8.503800E+01
    2408   2.394000E+02   8.525400E+01
    2409   8.485300E+01   8.547100E+01
    2410   1.107930E+02   8.568900E+01
    2411   4.060600E+01   8.590700E+01
    2412   1.528430E+02   8.612600E+01
    2413   2.748500E+01   8.634600E+01
    2414   6.240900E+01   8.656500E+01
    2415   4.655700E+01   8.678700E+01
    2416   1.171640E+02   8.700700E+01
    2417   1.814850E+02   8.722900E+01
    2418   1.788800E+01   8.745100E+01
    2419   2.327200E+01   8.767500E+01
    2420   2.488230E+02   8.789900E+01
    2421  -9.262300E+01   8.812400E+01
    2422  -2.291100E+01   8.835000E+01
    2423   2.025390E+02   8.857600E+01
    2424   1.654650E+02   8.880200E+01
    2425   3.914000E+01   8.902900E+01
    2426  -3.064500E+01   8.925700E+01
    2427  -9.032000E+00   8.948500E+01
    2428   4.012800E+01   8.971300E+01
    2429   9.805200E+01   8.994300E+01
    2430  -1.243300E+01   9.017300E+01
    2431   3.548550E+02   9.040400E+01
    2432   9.454200E+01   9.063500E+01
    2433  -3.730000E+00   9.086700E+01
    2434  -4.514100E+01   9.110000E+01
    2435   1.218250E+02   9.133300E+01
    2436   3.094580E+02   9.156700E+01
    2437  -3.967100E+01   9.180100E+01
    2438  -1.041730E+02   9.203600E+01
    2439   2.451000E+02   9.227300E+01
    2440   1.770800E+02   9.250900E+01
    2441   2.570600E+01   9.274600E+01
    2442   1.301540E+02   9.298400E+01
    2443   3.869000E+01   9.322300E+01
    2444  -1.198000E+01   9.346200E+01
    2445   2.509340E+02   9.370200E+01
    2446  -7.513500E+01   9.394300E+01
    2447   1.487040E+02   9.418400E+01
    2448   1.567230E+02   9.442600E+01
    2449   1.954500E+02   9.466900E+01
    2450   2.659540E+02   9.491200E+01
    2451   2.197200E+02   9.515600E+01
    2452   6.858900E+01   9.540100E+01
    2453   1.088840E+02   9.564700E+01
    2454  -6.249800E+01   9.589200E+01
    2455   6.674200E+01   9.614000E+01
    2456  -3.726000E+01   9.638700E+01
    2457   4.167600E+01   9.663600E+01
    2458   2.009150E+02   9.688500E+01
    2459   9.778900E+01   9.713500E+01
    2460   1.116430E+02   9.738600E+01
    2461   2.741900E+01   9.763600E+01
    2462   6.420400E+01   9.788900E+01
    2463   8.320100E+01   9.814100E+01
    2464   1.201480E+02   9.839400E+01
    2465   8.761900E+01   9.864700E+01
    2466   8.372400E+01   9.890400E+01
    2467  -1.193470E+02   9.916000E+01
    2468   1.940100E+01   9.941600E+01
    2469   1.793140E+02   9.967300E+01
    2470   1.656830E+02   9.993200E+01
    2471   1.356130E+02   1.001910E+02
    2472   8.493400E+01   1.004500E+02
    2473   2.289000E+01   1.007100E+02
    2474  -7.764000E+01   1.009700E+02
    2475   2.658400E+01   1.012320E+02
    2476   1.783880E+02   1.014960E+02
    2477  -7.824700E+01   1.017590E+02
    2478   8.860000E+01   1.020240E+02
    2479  -6.082900E+01   1.022890E+02
    2480   1.777160E+02   1.025530E+02
    2481   1.006580E+02   1.028210E+02
    2482   1.308300E+01   1.030880E+02
    2483   2.572760E+02   1.033560E+02
    2484   6.785000E+00   1.036230E+02
    2485   1.694080E+02   1.038950E+02
    2486   5.124300E+01   1.041660E+02
    2487  -8.872000E+00   1.044360E+02
    2488   7.939400E+01   1.047100E+02
    2489   2.033100E+02   1.049830E+02
    2490  -8.460000E+00   1.052560E+02
    2491   9.860000E+01   1.055320E+02
    2492   5.551800E+01   1.058060E+02
    2493   9.072800E+01   1.060790E+02
    2494   1.299600E+02   1.063590E+02
    2495   6.041200E+01   1.066380E+02
    2496  -4.012300E+01   1.069180E+02
    2497  -5.148400E+01   1.071960E+02
    2498   1.815220E+02   1.074780E+02
    2499  -8.052500E+01   1.077590E+02
    2500   3.528340E+02   1.080410E+02
    2501  -4.274700E+01   1.083250E+02
    2502   1.634870E+02   1.086080E+02
    2503   2.088120E+02   1.088930E+02
    2504   2.050110E+02   1.091790E+02
    2505   6.665200E+01   1.094660E+02
    2506  -1.626220E+02   1.097530E+02
    2507  -7.342300E+01   1.100690E+02
    2508   6.234300E+01   1.103590E+02
